camera,datetime,total_spots,num_cars,weather,year,month,day,hour,minute,image_url,available_spots,occupancy_ratio
01,2015-11-12_16.39,35,26,S,2015,11,12,16,39,CNR-EXT/PATCHES/SUNNY/2015-11-12/camera1/S_2015-11-12_16.39_C01_184.jpg,9,0.7428571428571429
01,2015-11-12_17.09,35,21,S,2015,11,12,17,9,CNR-EXT/PATCHES/SUNNY/2015-11-12/camera1/S_2015-11-12_17.09_C01_184.jpg,14,0.6
01,2015-11-16_07.10,35,3,O,2015,11,16,7,10,CNR-EXT/PATCHES/OVERCAST/2015-11-16/camera1/O_2015-11-16_07.10_C01_184.jpg,32,0.08571428571428572
01,2015-11-16_07.40,35,4,O,2015,11,16,7,40,CNR-EXT/PATCHES/OVERCAST/2015-11-16/camera1/O_2015-11-16_07.40_C01_184.jpg,31,0.11428571428571428
01,2015-11-16_08.10,35,4,O,2015,11,16,8,10,CNR-EXT/PATCHES/OVERCAST/2015-11-16/camera1/O_2015-11-16_08.10_C01_184.jpg,31,0.11428571428571428
01,2015-11-16_08.40,35,8,O,2015,11,16,8,40,CNR-EXT/PATCHES/OVERCAST/2015-11-16/camera1/O_2015-11-16_08.40_C01_184.jpg,27,0.22857142857142856
01,2015-11-16_09.10,35,20,O,2015,11,16,9,10,CNR-EXT/PATCHES/OVERCAST/2015-11-16/camera1/O_2015-11-16_09.10_C01_184.jpg,15,0.5714285714285714
01,2015-11-16_09.40,35,34,O,2015,11,16,9,40,CNR-EXT/PATCHES/OVERCAST/2015-11-16/camera1/O_2015-11-16_09.40_C01_184.jpg,1,0.9714285714285714
01,2015-11-16_10.10,35,34,O,2015,11,16,10,10,CNR-EXT/PATCHES/OVERCAST/2015-11-16/camera1/O_2015-11-16_10.10_C01_184.jpg,1,0.9714285714285714
01,2015-11-16_10.40,35,35,O,2015,11,16,10,40,CNR-EXT/PATCHES/OVERCAST/2015-11-16/camera1/O_2015-11-16_10.40_C01_184.jpg,0,1.0
01,2015-11-16_11.10,35,35,O,2015,11,16,11,10,CNR-EXT/PATCHES/OVERCAST/2015-11-16/camera1/O_2015-11-16_11.10_C01_184.jpg,0,1.0
01,2015-11-16_11.40,35,35,O,2015,11,16,11,40,CNR-EXT/PATCHES/OVERCAST/2015-11-16/camera1/O_2015-11-16_11.40_C01_184.jpg,0,1.0
01,2015-11-16_12.10,35,35,O,2015,11,16,12,10,CNR-EXT/PATCHES/OVERCAST/2015-11-16/camera1/O_2015-11-16_12.10_C01_184.jpg,0,1.0
01,2015-11-16_12.40,35,35,O,2015,11,16,12,40,CNR-EXT/PATCHES/OVERCAST/2015-11-16/camera1/O_2015-11-16_12.40_C01_184.jpg,0,1.0
01,2015-11-16_13.10,35,32,O,2015,11,16,13,10,CNR-EXT/PATCHES/OVERCAST/2015-11-16/camera1/O_2015-11-16_13.10_C01_184.jpg,3,0.9142857142857143
01,2015-11-16_13.40,35,31,O,2015,11,16,13,40,CNR-EXT/PATCHES/OVERCAST/2015-11-16/camera1/O_2015-11-16_13.40_C01_184.jpg,4,0.8857142857142857
01,2015-11-16_14.10,35,31,O,2015,11,16,14,10,CNR-EXT/PATCHES/OVERCAST/2015-11-16/camera1/O_2015-11-16_14.10_C01_184.jpg,4,0.8857142857142857
01,2015-11-16_14.40,35,33,O,2015,11,16,14,40,CNR-EXT/PATCHES/OVERCAST/2015-11-16/camera1/O_2015-11-16_14.40_C01_184.jpg,2,0.9428571428571428
01,2015-11-16_15.10,35,34,O,2015,11,16,15,10,CNR-EXT/PATCHES/OVERCAST/2015-11-16/camera1/O_2015-11-16_15.10_C01_184.jpg,1,0.9714285714285714
01,2015-11-16_15.40,35,34,O,2015,11,16,15,40,CNR-EXT/PATCHES/OVERCAST/2015-11-16/camera1/O_2015-11-16_15.40_C01_184.jpg,1,0.9714285714285714
01,2015-11-16_16.10,35,33,O,2015,11,16,16,10,CNR-EXT/PATCHES/OVERCAST/2015-11-16/camera1/O_2015-11-16_16.10_C01_184.jpg,2,0.9428571428571428
01,2015-11-20_07.10,35,4,O,2015,11,20,7,10,CNR-EXT/PATCHES/OVERCAST/2015-11-20/camera1/O_2015-11-20_07.10_C01_184.jpg,31,0.11428571428571428
01,2015-11-20_07.40,35,6,O,2015,11,20,7,40,CNR-EXT/PATCHES/OVERCAST/2015-11-20/camera1/O_2015-11-20_07.40_C01_184.jpg,29,0.17142857142857143
01,2015-11-20_08.10,35,6,O,2015,11,20,8,10,CNR-EXT/PATCHES/OVERCAST/2015-11-20/camera1/O_2015-11-20_08.10_C01_184.jpg,29,0.17142857142857143
01,2015-11-20_08.40,35,10,O,2015,11,20,8,40,CNR-EXT/PATCHES/OVERCAST/2015-11-20/camera1/O_2015-11-20_08.40_C01_184.jpg,25,0.2857142857142857
01,2015-11-20_09.10,35,12,O,2015,11,20,9,10,CNR-EXT/PATCHES/OVERCAST/2015-11-20/camera1/O_2015-11-20_09.10_C01_184.jpg,23,0.34285714285714286
01,2015-11-20_09.40,35,33,O,2015,11,20,9,40,CNR-EXT/PATCHES/OVERCAST/2015-11-20/camera1/O_2015-11-20_09.40_C01_184.jpg,2,0.9428571428571428
01,2015-11-20_10.10,35,33,O,2015,11,20,10,10,CNR-EXT/PATCHES/OVERCAST/2015-11-20/camera1/O_2015-11-20_10.10_C01_184.jpg,2,0.9428571428571428
01,2015-11-20_10.40,35,33,O,2015,11,20,10,40,CNR-EXT/PATCHES/OVERCAST/2015-11-20/camera1/O_2015-11-20_10.40_C01_184.jpg,2,0.9428571428571428
01,2015-11-20_11.10,35,32,O,2015,11,20,11,10,CNR-EXT/PATCHES/OVERCAST/2015-11-20/camera1/O_2015-11-20_11.10_C01_184.jpg,3,0.9142857142857143
01,2015-11-20_11.40,35,34,O,2015,11,20,11,40,CNR-EXT/PATCHES/OVERCAST/2015-11-20/camera1/O_2015-11-20_11.40_C01_184.jpg,1,0.9714285714285714
01,2015-11-20_12.10,35,33,O,2015,11,20,12,10,CNR-EXT/PATCHES/OVERCAST/2015-11-20/camera1/O_2015-11-20_12.10_C01_184.jpg,2,0.9428571428571428
01,2015-11-20_12.40,35,33,O,2015,11,20,12,40,CNR-EXT/PATCHES/OVERCAST/2015-11-20/camera1/O_2015-11-20_12.40_C01_184.jpg,2,0.9428571428571428
01,2015-11-20_13.10,35,30,O,2015,11,20,13,10,CNR-EXT/PATCHES/OVERCAST/2015-11-20/camera1/O_2015-11-20_13.10_C01_184.jpg,5,0.8571428571428571
01,2015-11-20_13.40,35,26,O,2015,11,20,13,40,CNR-EXT/PATCHES/OVERCAST/2015-11-20/camera1/O_2015-11-20_13.40_C01_184.jpg,9,0.7428571428571429
01,2015-11-20_14.10,35,27,O,2015,11,20,14,10,CNR-EXT/PATCHES/OVERCAST/2015-11-20/camera1/O_2015-11-20_14.10_C01_184.jpg,8,0.7714285714285715
01,2015-11-20_14.40,35,29,O,2015,11,20,14,40,CNR-EXT/PATCHES/OVERCAST/2015-11-20/camera1/O_2015-11-20_14.40_C01_184.jpg,6,0.8285714285714286
01,2015-11-20_15.10,35,30,O,2015,11,20,15,10,CNR-EXT/PATCHES/OVERCAST/2015-11-20/camera1/O_2015-11-20_15.10_C01_184.jpg,5,0.8571428571428571
01,2015-11-20_15.40,35,31,O,2015,11,20,15,40,CNR-EXT/PATCHES/OVERCAST/2015-11-20/camera1/O_2015-11-20_15.40_C01_184.jpg,4,0.8857142857142857
01,2015-11-20_16.10,35,31,O,2015,11,20,16,10,CNR-EXT/PATCHES/OVERCAST/2015-11-20/camera1/O_2015-11-20_16.10_C01_184.jpg,4,0.8857142857142857
01,2015-11-20_16.40,35,26,O,2015,11,20,16,40,CNR-EXT/PATCHES/OVERCAST/2015-11-20/camera1/O_2015-11-20_16.40_C01_184.jpg,9,0.7428571428571429
01,2015-11-21_07.40,35,4,R,2015,11,21,7,40,CNR-EXT/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_07.40_C01_184.jpg,31,0.11428571428571428
01,2015-11-21_08.10,35,4,R,2015,11,21,8,10,CNR-EXT/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_08.10_C01_184.jpg,31,0.11428571428571428
01,2015-11-21_08.40,35,4,R,2015,11,21,8,40,CNR-EXT/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_08.40_C01_184.jpg,31,0.11428571428571428
01,2015-11-21_09.10,35,4,R,2015,11,21,9,10,CNR-EXT/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_09.10_C01_184.jpg,31,0.11428571428571428
01,2015-11-21_09.40,35,4,R,2015,11,21,9,40,CNR-EXT/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_09.40_C01_184.jpg,31,0.11428571428571428
01,2015-11-21_10.10,35,4,R,2015,11,21,10,10,CNR-EXT/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_10.10_C01_184.jpg,31,0.11428571428571428
01,2015-11-21_10.40,35,4,R,2015,11,21,10,40,CNR-EXT/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_10.40_C01_184.jpg,31,0.11428571428571428
01,2015-11-21_11.10,35,4,R,2015,11,21,11,10,CNR-EXT/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_11.10_C01_184.jpg,31,0.11428571428571428
01,2015-11-21_11.40,35,5,R,2015,11,21,11,40,CNR-EXT/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_11.40_C01_184.jpg,30,0.14285714285714285
01,2015-11-21_12.10,35,5,R,2015,11,21,12,10,CNR-EXT/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_12.10_C01_184.jpg,30,0.14285714285714285
01,2015-11-21_12.40,35,5,R,2015,11,21,12,40,CNR-EXT/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_12.40_C01_184.jpg,30,0.14285714285714285
01,2015-11-21_13.10,35,4,R,2015,11,21,13,10,CNR-EXT/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_13.10_C01_184.jpg,31,0.11428571428571428
01,2015-11-21_13.40,35,4,R,2015,11,21,13,40,CNR-EXT/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_13.40_C01_184.jpg,31,0.11428571428571428
01,2015-11-21_14.10,35,4,R,2015,11,21,14,10,CNR-EXT/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_14.10_C01_184.jpg,31,0.11428571428571428
01,2015-11-21_14.40,35,4,R,2015,11,21,14,40,CNR-EXT/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_14.40_C01_184.jpg,31,0.11428571428571428
01,2015-11-21_15.10,35,4,R,2015,11,21,15,10,CNR-EXT/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_15.10_C01_184.jpg,31,0.11428571428571428
01,2015-11-21_15.40,35,4,R,2015,11,21,15,40,CNR-EXT/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_15.40_C01_184.jpg,31,0.11428571428571428
01,2015-11-21_16.10,35,4,R,2015,11,21,16,10,CNR-EXT/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_16.10_C01_184.jpg,31,0.11428571428571428
01,2015-11-21_16.40,35,4,R,2015,11,21,16,40,CNR-EXT/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_16.40_C01_184.jpg,31,0.11428571428571428
01,2015-11-22_07.10,35,4,S,2015,11,22,7,10,CNR-EXT/PATCHES/SUNNY/2015-11-22/camera1/S_2015-11-22_07.10_C01_184.jpg,31,0.11428571428571428
01,2015-11-22_07.40,35,4,S,2015,11,22,7,40,CNR-EXT/PATCHES/SUNNY/2015-11-22/camera1/S_2015-11-22_07.40_C01_184.jpg,31,0.11428571428571428
01,2015-11-22_08.10,35,4,S,2015,11,22,8,10,CNR-EXT/PATCHES/SUNNY/2015-11-22/camera1/S_2015-11-22_08.10_C01_184.jpg,31,0.11428571428571428
01,2015-11-22_08.40,35,4,S,2015,11,22,8,40,CNR-EXT/PATCHES/SUNNY/2015-11-22/camera1/S_2015-11-22_08.40_C01_184.jpg,31,0.11428571428571428
01,2015-11-22_09.10,35,4,S,2015,11,22,9,10,CNR-EXT/PATCHES/SUNNY/2015-11-22/camera1/S_2015-11-22_09.10_C01_184.jpg,31,0.11428571428571428
01,2015-11-22_09.40,35,4,S,2015,11,22,9,40,CNR-EXT/PATCHES/SUNNY/2015-11-22/camera1/S_2015-11-22_09.40_C01_184.jpg,31,0.11428571428571428
01,2015-11-22_10.10,35,4,S,2015,11,22,10,10,CNR-EXT/PATCHES/SUNNY/2015-11-22/camera1/S_2015-11-22_10.10_C01_184.jpg,31,0.11428571428571428
01,2015-11-22_10.40,35,4,S,2015,11,22,10,40,CNR-EXT/PATCHES/SUNNY/2015-11-22/camera1/S_2015-11-22_10.40_C01_184.jpg,31,0.11428571428571428
01,2015-11-22_11.10,35,4,S,2015,11,22,11,10,CNR-EXT/PATCHES/SUNNY/2015-11-22/camera1/S_2015-11-22_11.10_C01_184.jpg,31,0.11428571428571428
01,2015-11-22_11.40,35,4,S,2015,11,22,11,40,CNR-EXT/PATCHES/SUNNY/2015-11-22/camera1/S_2015-11-22_11.40_C01_184.jpg,31,0.11428571428571428
01,2015-11-22_12.10,35,4,S,2015,11,22,12,10,CNR-EXT/PATCHES/SUNNY/2015-11-22/camera1/S_2015-11-22_12.10_C01_184.jpg,31,0.11428571428571428
01,2015-11-22_12.40,35,4,S,2015,11,22,12,40,CNR-EXT/PATCHES/SUNNY/2015-11-22/camera1/S_2015-11-22_12.40_C01_184.jpg,31,0.11428571428571428
01,2015-11-22_13.10,35,4,S,2015,11,22,13,10,CNR-EXT/PATCHES/SUNNY/2015-11-22/camera1/S_2015-11-22_13.10_C01_184.jpg,31,0.11428571428571428
01,2015-11-22_13.40,35,4,S,2015,11,22,13,40,CNR-EXT/PATCHES/SUNNY/2015-11-22/camera1/S_2015-11-22_13.40_C01_184.jpg,31,0.11428571428571428
01,2015-11-22_14.10,35,4,S,2015,11,22,14,10,CNR-EXT/PATCHES/SUNNY/2015-11-22/camera1/S_2015-11-22_14.10_C01_184.jpg,31,0.11428571428571428
01,2015-11-22_14.40,35,4,S,2015,11,22,14,40,CNR-EXT/PATCHES/SUNNY/2015-11-22/camera1/S_2015-11-22_14.40_C01_184.jpg,31,0.11428571428571428
01,2015-11-22_15.10,35,4,S,2015,11,22,15,10,CNR-EXT/PATCHES/SUNNY/2015-11-22/camera1/S_2015-11-22_15.10_C01_184.jpg,31,0.11428571428571428
01,2015-11-22_15.40,35,4,S,2015,11,22,15,40,CNR-EXT/PATCHES/SUNNY/2015-11-22/camera1/S_2015-11-22_15.40_C01_184.jpg,31,0.11428571428571428
01,2015-11-22_16.10,35,4,S,2015,11,22,16,10,CNR-EXT/PATCHES/SUNNY/2015-11-22/camera1/S_2015-11-22_16.10_C01_184.jpg,31,0.11428571428571428
01,2015-11-22_16.40,35,4,S,2015,11,22,16,40,CNR-EXT/PATCHES/SUNNY/2015-11-22/camera1/S_2015-11-22_16.40_C01_184.jpg,31,0.11428571428571428
01,2015-11-25_07.10,35,4,O,2015,11,25,7,10,CNR-EXT/PATCHES/OVERCAST/2015-11-25/camera1/O_2015-11-25_07.10_C01_184.jpg,31,0.11428571428571428
01,2015-11-25_07.40,35,5,O,2015,11,25,7,40,CNR-EXT/PATCHES/OVERCAST/2015-11-25/camera1/O_2015-11-25_07.40_C01_184.jpg,30,0.14285714285714285
01,2015-11-25_08.10,35,6,O,2015,11,25,8,10,CNR-EXT/PATCHES/OVERCAST/2015-11-25/camera1/O_2015-11-25_08.10_C01_184.jpg,29,0.17142857142857143
01,2015-11-25_08.40,35,7,O,2015,11,25,8,40,CNR-EXT/PATCHES/OVERCAST/2015-11-25/camera1/O_2015-11-25_08.40_C01_184.jpg,28,0.2
01,2015-11-25_09.10,35,17,O,2015,11,25,9,10,CNR-EXT/PATCHES/OVERCAST/2015-11-25/camera1/O_2015-11-25_09.10_C01_184.jpg,18,0.4857142857142857
01,2015-11-25_09.40,35,33,O,2015,11,25,9,40,CNR-EXT/PATCHES/OVERCAST/2015-11-25/camera1/O_2015-11-25_09.40_C01_184.jpg,2,0.9428571428571428
01,2015-11-25_10.10,35,34,O,2015,11,25,10,10,CNR-EXT/PATCHES/OVERCAST/2015-11-25/camera1/O_2015-11-25_10.10_C01_184.jpg,1,0.9714285714285714
01,2015-11-25_10.40,35,34,O,2015,11,25,10,40,CNR-EXT/PATCHES/OVERCAST/2015-11-25/camera1/O_2015-11-25_10.40_C01_184.jpg,1,0.9714285714285714
01,2015-11-25_11.10,35,34,O,2015,11,25,11,10,CNR-EXT/PATCHES/OVERCAST/2015-11-25/camera1/O_2015-11-25_11.10_C01_184.jpg,1,0.9714285714285714
01,2015-11-25_11.40,35,34,O,2015,11,25,11,40,CNR-EXT/PATCHES/OVERCAST/2015-11-25/camera1/O_2015-11-25_11.40_C01_184.jpg,1,0.9714285714285714
01,2015-11-25_12.10,35,33,O,2015,11,25,12,10,CNR-EXT/PATCHES/OVERCAST/2015-11-25/camera1/O_2015-11-25_12.10_C01_184.jpg,2,0.9428571428571428
01,2015-11-25_12.40,35,32,O,2015,11,25,12,40,CNR-EXT/PATCHES/OVERCAST/2015-11-25/camera1/O_2015-11-25_12.40_C01_184.jpg,3,0.9142857142857143
01,2015-11-25_13.10,35,28,O,2015,11,25,13,10,CNR-EXT/PATCHES/OVERCAST/2015-11-25/camera1/O_2015-11-25_13.10_C01_184.jpg,7,0.8
01,2015-11-25_13.40,35,27,O,2015,11,25,13,40,CNR-EXT/PATCHES/OVERCAST/2015-11-25/camera1/O_2015-11-25_13.40_C01_184.jpg,8,0.7714285714285715
01,2015-11-25_14.10,35,28,O,2015,11,25,14,10,CNR-EXT/PATCHES/OVERCAST/2015-11-25/camera1/O_2015-11-25_14.10_C01_184.jpg,7,0.8
01,2015-11-25_14.40,35,29,O,2015,11,25,14,40,CNR-EXT/PATCHES/OVERCAST/2015-11-25/camera1/O_2015-11-25_14.40_C01_184.jpg,6,0.8285714285714286
01,2015-11-25_15.10,35,34,O,2015,11,25,15,10,CNR-EXT/PATCHES/OVERCAST/2015-11-25/camera1/O_2015-11-25_15.10_C01_184.jpg,1,0.9714285714285714
01,2015-11-25_15.40,35,33,O,2015,11,25,15,40,CNR-EXT/PATCHES/OVERCAST/2015-11-25/camera1/O_2015-11-25_15.40_C01_184.jpg,2,0.9428571428571428
01,2015-11-25_16.10,35,31,O,2015,11,25,16,10,CNR-EXT/PATCHES/OVERCAST/2015-11-25/camera1/O_2015-11-25_16.10_C01_184.jpg,4,0.8857142857142857
01,2015-11-25_16.40,35,30,O,2015,11,25,16,40,CNR-EXT/PATCHES/OVERCAST/2015-11-25/camera1/O_2015-11-25_16.40_C01_184.jpg,5,0.8571428571428571
01,2015-11-27_07.10,35,5,S,2015,11,27,7,10,CNR-EXT/PATCHES/SUNNY/2015-11-27/camera1/S_2015-11-27_07.10_C01_184.jpg,30,0.14285714285714285
01,2015-11-27_07.40,35,6,S,2015,11,27,7,40,CNR-EXT/PATCHES/SUNNY/2015-11-27/camera1/S_2015-11-27_07.40_C01_184.jpg,29,0.17142857142857143
01,2015-11-27_08.10,35,7,S,2015,11,27,8,10,CNR-EXT/PATCHES/SUNNY/2015-11-27/camera1/S_2015-11-27_08.10_C01_184.jpg,28,0.2
01,2015-11-27_08.40,35,7,S,2015,11,27,8,40,CNR-EXT/PATCHES/SUNNY/2015-11-27/camera1/S_2015-11-27_08.40_C01_184.jpg,28,0.2
01,2015-11-27_09.10,35,20,S,2015,11,27,9,10,CNR-EXT/PATCHES/SUNNY/2015-11-27/camera1/S_2015-11-27_09.10_C01_184.jpg,15,0.5714285714285714
01,2015-11-27_09.40,35,34,S,2015,11,27,9,40,CNR-EXT/PATCHES/SUNNY/2015-11-27/camera1/S_2015-11-27_09.40_C01_184.jpg,1,0.9714285714285714
01,2015-11-27_10.10,35,34,S,2015,11,27,10,10,CNR-EXT/PATCHES/SUNNY/2015-11-27/camera1/S_2015-11-27_10.10_C01_184.jpg,1,0.9714285714285714
01,2015-11-27_10.40,35,34,S,2015,11,27,10,40,CNR-EXT/PATCHES/SUNNY/2015-11-27/camera1/S_2015-11-27_10.40_C01_184.jpg,1,0.9714285714285714
01,2015-11-27_11.10,35,33,S,2015,11,27,11,10,CNR-EXT/PATCHES/SUNNY/2015-11-27/camera1/S_2015-11-27_11.10_C01_184.jpg,2,0.9428571428571428
01,2015-11-27_11.40,35,34,S,2015,11,27,11,40,CNR-EXT/PATCHES/SUNNY/2015-11-27/camera1/S_2015-11-27_11.40_C01_184.jpg,1,0.9714285714285714
01,2015-11-27_12.10,35,33,S,2015,11,27,12,10,CNR-EXT/PATCHES/SUNNY/2015-11-27/camera1/S_2015-11-27_12.10_C01_184.jpg,2,0.9428571428571428
01,2015-11-27_12.40,35,33,S,2015,11,27,12,40,CNR-EXT/PATCHES/SUNNY/2015-11-27/camera1/S_2015-11-27_12.40_C01_184.jpg,2,0.9428571428571428
01,2015-11-27_13.10,35,31,S,2015,11,27,13,10,CNR-EXT/PATCHES/SUNNY/2015-11-27/camera1/S_2015-11-27_13.10_C01_184.jpg,4,0.8857142857142857
01,2015-11-27_13.40,35,29,S,2015,11,27,13,40,CNR-EXT/PATCHES/SUNNY/2015-11-27/camera1/S_2015-11-27_13.40_C01_184.jpg,6,0.8285714285714286
01,2015-11-27_14.10,35,28,S,2015,11,27,14,10,CNR-EXT/PATCHES/SUNNY/2015-11-27/camera1/S_2015-11-27_14.10_C01_184.jpg,7,0.8
01,2015-11-27_14.40,35,30,S,2015,11,27,14,40,CNR-EXT/PATCHES/SUNNY/2015-11-27/camera1/S_2015-11-27_14.40_C01_184.jpg,5,0.8571428571428571
01,2015-11-27_15.10,35,33,S,2015,11,27,15,10,CNR-EXT/PATCHES/SUNNY/2015-11-27/camera1/S_2015-11-27_15.10_C01_184.jpg,2,0.9428571428571428
01,2015-11-27_15.40,35,33,S,2015,11,27,15,40,CNR-EXT/PATCHES/SUNNY/2015-11-27/camera1/S_2015-11-27_15.40_C01_184.jpg,2,0.9428571428571428
01,2015-11-27_16.10,35,31,S,2015,11,27,16,10,CNR-EXT/PATCHES/SUNNY/2015-11-27/camera1/S_2015-11-27_16.10_C01_184.jpg,4,0.8857142857142857
01,2015-11-27_16.40,35,26,S,2015,11,27,16,40,CNR-EXT/PATCHES/SUNNY/2015-11-27/camera1/S_2015-11-27_16.40_C01_184.jpg,9,0.7428571428571429
01,2015-11-29_07.40,35,4,O,2015,11,29,7,40,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_07.40_C01_184.jpg,31,0.11428571428571428
01,2015-11-29_08.10,35,4,O,2015,11,29,8,10,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_08.10_C01_184.jpg,31,0.11428571428571428
01,2015-11-29_08.40,35,4,O,2015,11,29,8,40,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_08.40_C01_184.jpg,31,0.11428571428571428
01,2015-11-29_09.10,35,4,O,2015,11,29,9,10,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_09.10_C01_184.jpg,31,0.11428571428571428
01,2015-11-29_09.40,35,4,O,2015,11,29,9,40,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_09.40_C01_184.jpg,31,0.11428571428571428
01,2015-11-29_10.10,35,4,O,2015,11,29,10,10,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_10.10_C01_184.jpg,31,0.11428571428571428
01,2015-11-29_10.40,35,5,O,2015,11,29,10,40,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_10.40_C01_184.jpg,30,0.14285714285714285
01,2015-11-29_11.10,35,5,O,2015,11,29,11,10,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_11.10_C01_184.jpg,30,0.14285714285714285
01,2015-11-29_11.40,35,5,O,2015,11,29,11,40,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_11.40_C01_184.jpg,30,0.14285714285714285
